"filename", "language", "PHP", "Markdown", "JSON", "YAML", "XML", "CSS", "JavaScript", "Ini", "comment", "blank", "total"
"c:\xampp\htdocs\SurgeryAndWound\vendor\box\spout\src\Spout\Writer\ODS\Manager\WorkbookManager.php", "PHP", -32, 0, 0, 0, 0, 0, 0, 0, -24, -12, -68
"c:\xampp\htdocs\SurgeryAndWound\vendor\box\spout\src\Spout\Writer\ODS\Manager\WorksheetManager.php", "PHP", -155, 0, 0, 0, 0, 0, 0, 0, -72, -42, -269
"c:\xampp\htdocs\SurgeryAndWound\vendor\box\spout\src\Spout\Writer\ODS\Writer.php", "PHP", -14, 0, 0, 0, 0, 0, 0, 0, -13, -7, -34
"c:\xampp\htdocs\SurgeryAndWound\vendor\box\spout\src\Spout\Writer\WriterAbstract.php", "PHP", -124, 0, 0, 0, 0, 0, 0, 0, -104, -41, -269
"c:\xampp\htdocs\SurgeryAndWound\vendor\box\spout\src\Spout\Writer\WriterInterface.php", "PHP", -13, 0, 0, 0, 0, 0, 0, 0, -50, -9, -72
"c:\xampp\htdocs\SurgeryAndWound\vendor\box\spout\src\Spout\Writer\WriterMultiSheetsAbstract.php", "PHP", -84, 0, 0, 0, 0, 0, 0, 0, -64, -22, -170
"c:\xampp\htdocs\SurgeryAndWound\vendor\box\spout\src\Spout\Writer\XLSX\Creator\HelperFactory.php", "PHP", -31, 0, 0, 0, 0, 0, 0, 0, -19, -8, -58
"c:\xampp\htdocs\SurgeryAndWound\vendor\box\spout\src\Spout\Writer\XLSX\Creator\ManagerFactory.php", "PHP", -93, 0, 0, 0, 0, 0, 0, 0, -42, -23, -158
"c:\xampp\htdocs\SurgeryAndWound\vendor\box\spout\src\Spout\Writer\XLSX\Helper\BorderHelper.php", "PHP", -51, 0, 0, 0, 0, 0, 0, 0, -10, -8, -69
"c:\xampp\htdocs\SurgeryAndWound\vendor\box\spout\src\Spout\Writer\XLSX\Helper\FileSystemHelper.php", "PHP", -205, 0, 0, 0, 0, 0, 0, 0, -124, -64, -393
"c:\xampp\htdocs\SurgeryAndWound\vendor\box\spout\src\Spout\Writer\XLSX\Manager\OptionsManager.php", "PHP", -36, 0, 0, 0, 0, 0, 0, 0, -16, -9, -61
"c:\xampp\htdocs\SurgeryAndWound\vendor\box\spout\src\Spout\Writer\XLSX\Manager\SharedStringsManager.php", "PHP", -49, 0, 0, 0, 0, 0, 0, 0, -37, -21, -107
"c:\xampp\htdocs\SurgeryAndWound\vendor\box\spout\src\Spout\Writer\XLSX\Manager\Style\StyleManager.php", "PHP", -184, 0, 0, 0, 0, 0, 0, 0, -93, -58, -335
"c:\xampp\htdocs\SurgeryAndWound\vendor\box\spout\src\Spout\Writer\XLSX\Manager\Style\StyleRegistry.php", "PHP", -154, 0, 0, 0, 0, 0, 0, 0, -90, -37, -281
"c:\xampp\htdocs\SurgeryAndWound\vendor\box\spout\src\Spout\Writer\XLSX\Manager\WorkbookManager.php", "PHP", -36, 0, 0, 0, 0, 0, 0, 0, -29, -13, -78
"c:\xampp\htdocs\SurgeryAndWound\vendor\box\spout\src\Spout\Writer\XLSX\Manager\WorksheetManager.php", "PHP", -171, 0, 0, 0, 0, 0, 0, 0, -88, -42, -301
"c:\xampp\htdocs\SurgeryAndWound\vendor\box\spout\src\Spout\Writer\XLSX\Writer.php", "PHP", -20, 0, 0, 0, 0, 0, 0, 0, -21, -10, -51
"c:\xampp\htdocs\SurgeryAndWound\vendor\composer\ClassLoader.php", "PHP", -276, 0, 0, 0, 0, 0, 0, 0, -240, -57, -573
"c:\xampp\htdocs\SurgeryAndWound\vendor\composer\InstalledVersions.php", "PHP", -174, 0, 0, 0, 0, 0, 0, 0, -129, -48, -351
"c:\xampp\htdocs\SurgeryAndWound\vendor\composer\autoload_classmap.php", "PHP", -6, 0, 0, 0, 0, 0, 0, 0, -1, -4, -11
"c:\xampp\htdocs\SurgeryAndWound\vendor\composer\autoload_files.php", "PHP", -65, 0, 0, 0, 0, 0, 0, 0, -1, -4, -70
"c:\xampp\htdocs\SurgeryAndWound\vendor\composer\autoload_namespaces.php", "PHP", -6, 0, 0, 0, 0, 0, 0, 0, -1, -4, -11
"c:\xampp\htdocs\SurgeryAndWound\vendor\composer\autoload_psr4.php", "PHP", -15, 0, 0, 0, 0, 0, 0, 0, -1, -4, -20
"c:\xampp\htdocs\SurgeryAndWound\vendor\composer\autoload_real.php", "PHP", -56, 0, 0, 0, 0, 0, 0, 0, -4, -16, -76
"c:\xampp\htdocs\SurgeryAndWound\vendor\composer\autoload_static.php", "PHP", -161, 0, 0, 0, 0, 0, 0, 0, -1, -10, -172
"c:\xampp\htdocs\SurgeryAndWound\vendor\composer\installed.json", "JSON", 0, 0, -866, 0, 0, 0, 0, 0, 0, -1, -867
"c:\xampp\htdocs\SurgeryAndWound\vendor\composer\installed.php", "PHP", -131, 0, 0, 0, 0, 0, 0, 0, 0, -1, -132
"c:\xampp\htdocs\SurgeryAndWound\vendor\composer\platform_check.php", "PHP", -21, 0, 0, 0, 0, 0, 0, 0, -1, -5, -27
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\README.md", "Markdown", 0, -20, 0, 0, 0, 0, 0, 0, 0, -10, -30
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\composer.json", "JSON", 0, 0, -28, 0, 0, 0, 0, 0, 0, -1, -29
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier.auto.php", "PHP", -4, 0, 0, 0, 0, 0, 0, 0, -4, -4, -12
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier.autoload-legacy.php", "PHP", -5, 0, 0, 0, 0, 0, 0, 0, -7, -4, -16
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier.autoload.php", "PHP", -12, 0, 0, 0, 0, 0, 0, 0, -8, -5, -25
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier.composer.php", "PHP", -4, 0, 0, 0, 0, 0, 0, 0, 0, -1, -5
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier.func.php", "PHP", -9, 0, 0, 0, 0, 0, 0, 0, -13, -4, -26
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier.includes.php", "PHP", -215, 0, 0, 0, 0, 0, 0, 0, -17, -3, -235
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier.kses.php", "PHP", -21, 0, 0, 0, 0, 0, 0, 0, -5, -5, -31
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier.path.php", "PHP", -2, 0, 0, 0, 0, 0, 0, 0, -6, -4, -12
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier.php", "PHP", -115, 0, 0, 0, 0, 0, 0, 0, -152, -31, -298
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier.safe-includes.php", "PHP", -216, 0, 0, 0, 0, 0, 0, 0, -9, -4, -229
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Arborize.php", "PHP", -59, 0, 0, 0, 0, 0, 0, 0, -10, -3, -72
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrCollections.php", "PHP", -92, 0, 0, 0, 0, 0, 0, 0, -41, -16, -149
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef.php", "PHP", -61, 0, 0, 0, 0, 0, 0, 0, -71, -13, -145
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\CSS.php", "PHP", -91, 0, 0, 0, 0, 0, 0, 0, -30, -16, -137
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\CSS\AlphaValue.php", "PHP", -23, 0, 0, 0, 0, 0, 0, 0, -7, -5, -35
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\CSS\Background.php", "PHP", -76, 0, 0, 0, 0, 0, 0, 0, -22, -14, -112
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\CSS\BackgroundPosition.php", "PHP", -81, 0, 0, 0, 0, 0, 0, 0, -55, -22, -158
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\CSS\Border.php", "PHP", -34, 0, 0, 0, 0, 0, 0, 0, -17, -6, -57
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\CSS\Color.php", "PHP", -111, 0, 0, 0, 0, 0, 0, 0, -21, -30, -162
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\CSS\Composite.php", "PHP", -19, 0, 0, 0, 0, 0, 0, 0, -24, -6, -49
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\CSS\DenyElementDecorator.php", "PHP", -19, 0, 0, 0, 0, 0, 0, 0, -21, -5, -45
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\CSS\Filter.php", "PHP", -57, 0, 0, 0, 0, 0, 0, 0, -16, -5, -78
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\CSS\Font.php", "PHP", -138, 0, 0, 0, 0, 0, 0, 0, -29, -10, -177
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\CSS\FontFamily.php", "PHP", -75, 0, 0, 0, 0, 0, 0, 0, -127, -18, -220
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\CSS\Ident.php", "PHP", -16, 0, 0, 0, 0, 0, 0, 0, -11, -6, -33
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\CSS\ImportantDecorator.php", "PHP", -28, 0, 0, 0, 0, 0, 0, 0, -24, -5, -57
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\CSS\Length.php", "PHP", -47, 0, 0, 0, 0, 0, 0, 0, -21, -10, -78
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\CSS\ListStyle.php", "PHP", -73, 0, 0, 0, 0, 0, 0, 0, -24, -16, -113
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\CSS\Multiple.php", "PHP", -35, 0, 0, 0, 0, 0, 0, 0, -31, -6, -72
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\CSS\Number.php", "PHP", -55, 0, 0, 0, 0, 0, 0, 0, -21, -15, -91
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\CSS\Percentage.php", "PHP", -29, 0, 0, 0, 0, 0, 0, 0, -17, -9, -55
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\CSS\TextDecoration.php", "PHP", -28, 0, 0, 0, 0, 0, 0, 0, -12, -7, -47
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\CSS\URI.php", "PHP", -40, 0, 0, 0, 0, 0, 0, 0, -25, -13, -78
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\Clone.php", "PHP", -17, 0, 0, 0, 0, 0, 0, 0, -22, -6, -45
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\Enum.php", "PHP", -31, 0, 0, 0, 0, 0, 0, 0, -34, -9, -74
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\HTML\Bool.php", "PHP", -18, 0, 0, 0, 0, 0, 0, 0, -23, -8, -49
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\HTML\Class.php", "PHP", -28, 0, 0, 0, 0, 0, 0, 0, -18, -3, -49
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\HTML\Color.php", "PHP", -35, 0, 0, 0, 0, 0, 0, 0, -10, -7, -52
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\HTML\FrameTarget.php", "PHP", -16, 0, 0, 0, 0, 0, 0, 0, -16, -7, -39
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\HTML\ID.php", "PHP", -65, 0, 0, 0, 0, 0, 0, 0, -32, -17, -114
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\HTML\Length.php", "PHP", -32, 0, 0, 0, 0, 0, 0, 0, -13, -12, -57
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\HTML\LinkTypes.php", "PHP", -43, 0, 0, 0, 0, 0, 0, 0, -21, -9, -73
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\HTML\MultiLength.php", "PHP", -38, 0, 0, 0, 0, 0, 0, 0, -13, -10, -61
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\HTML\Nmtokens.php", "PHP", -29, 0, 0, 0, 0, 0, 0, 0, -33, -9, -71
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\HTML\Pixels.php", "PHP", -44, 0, 0, 0, 0, 0, 0, 0, -23, -10, -77
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\Integer.php", "PHP", -43, 0, 0, 0, 0, 0, 0, 0, -36, -13, -92
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\Lang.php", "PHP", -62, 0, 0, 0, 0, 0, 0, 0, -14, -11, -87
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\Switch.php", "PHP", -22, 0, 0, 0, 0, 0, 0, 0, -24, -8, -54
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\Text.php", "PHP", -8, 0, 0, 0, 0, 0, 0, 0, -10, -4, -22
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\URI.php", "PHP", -61, 0, 0, 0, 0, 0, 0, 0, -32, -19, -112
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\URI\Email.php", "PHP", -7, 0, 0, 0, 0, 0, 0, 0, -8, -6, -21
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\URI\Email\SimpleCheck.php", "PHP", -13, 0, 0, 0, 0, 0, 0, 0, -13, -4, -30
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\URI\Host.php", "PHP", -74, 0, 0, 0, 0, 0, 0, 0, -55, -14, -143
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\URI\IPv4.php", "PHP", -20, 0, 0, 0, 0, 0, 0, 0, -19, -7, -46
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrDef\URI\IPv6.php", "PHP", -59, 0, 0, 0, 0, 0, 0, 0, -17, -14, -90
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrTransform.php", "PHP", -19, 0, 0, 0, 0, 0, 0, 0, -35, -7, -61
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrTransform\Background.php", "PHP", -13, 0, 0, 0, 0, 0, 0, 0, -11, -5, -29
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrTransform\BdoDir.php", "PHP", -12, 0, 0, 0, 0, 0, 0, 0, -11, -5, -28
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrTransform\BgColor.php", "PHP", -13, 0, 0, 0, 0, 0, 0, 0, -11, -5, -29
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrTransform\BoolToCSS.php", "PHP", -20, 0, 0, 0, 0, 0, 0, 0, -22, -6, -48
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrTransform\Border.php", "PHP", -13, 0, 0, 0, 0, 0, 0, 0, -11, -3, -27
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrTransform\EnumToCSS.php", "PHP", -29, 0, 0, 0, 0, 0, 0, 0, -30, -10, -69
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrTransform\ImgRequired.php", "PHP", -28, 0, 0, 0, 0, 0, 0, 0, -14, -6, -48
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrTransform\ImgSpace.php", "PHP", -33, 0, 0, 0, 0, 0, 0, 0, -20, -9, -62
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrTransform\Input.php", "PHP", -38, 0, 0, 0, 0, 0, 0, 0, -14, -5, -57
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrTransform\Lang.php", "PHP", -15, 0, 0, 0, 0, 0, 0, 0, -12, -5, -32
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrTransform\Length.php", "PHP", -23, 0, 0, 0, 0, 0, 0, 0, -16, -7, -46
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrTransform\Name.php", "PHP", -19, 0, 0, 0, 0, 0, 0, 0, -11, -4, -34
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrTransform\NameSync.php", "PHP", -25, 0, 0, 0, 0, 0, 0, 0, -12, -5, -42
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrTransform\Nofollow.php", "PHP", -29, 0, 0, 0, 0, 0, 0, 0, -16, -8, -53
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrTransform\SafeEmbed.php", "PHP", -12, 0, 0, 0, 0, 0, 0, 0, -10, -4, -26
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrTransform\SafeObject.php", "PHP", -12, 0, 0, 0, 0, 0, 0, 0, -13, -4, -29
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrTransform\SafeParam.php", "PHP", -42, 0, 0, 0, 0, 0, 0, 0, -32, -6, -80
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrTransform\ScriptRequired.php", "PHP", -11, 0, 0, 0, 0, 0, 0, 0, -10, -3, -24
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrTransform\TargetBlank.php", "PHP", -21, 0, 0, 0, 0, 0, 0, 0, -17, -8, -46
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrTransform\TargetNoopener.php", "PHP", -19, 0, 0, 0, 0, 0, 0, 0, -14, -5, -38
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrTransform\TargetNoreferrer.php", "PHP", -19, 0, 0, 0, 0, 0, 0, 0, -14, -5, -38
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrTransform\Textarea.php", "PHP", -14, 0, 0, 0, 0, 0, 0, 0, -11, -3, -28
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrTypes.php", "PHP", -50, 0, 0, 0, 0, 0, 0, 0, -34, -13, -97
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\AttrValidator.php", "PHP", -95, 0, 0, 0, 0, 0, 0, 0, -56, -28, -179
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Bootstrap.php", "PHP", -82, 0, 0, 0, 0, 0, 0, 0, -35, -8, -125
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\CSSDefinition.php", "PHP", -426, 0, 0, 0, 0, 0, 0, 0, -51, -57, -534
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\ChildDef.php", "PHP", -12, 0, 0, 0, 0, 0, 0, 0, -34, -7, -53
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\ChildDef\Chameleon.php", "PHP", -29, 0, 0, 0, 0, 0, 0, 0, -31, -8, -68
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\ChildDef\Custom.php", "PHP", -48, 0, 0, 0, 0, 0, 0, 0, -40, -15, -103
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\ChildDef\Empty.php", "PHP", -13, 0, 0, 0, 0, 0, 0, 0, -20, -6, -39
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\ChildDef\List.php", "PHP", -45, 0, 0, 0, 0, 0, 0, 0, -37, -11, -93
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\ChildDef\Optional.php", "PHP", -20, 0, 0, 0, 0, 0, 0, 0, -21, -5, -46
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\ChildDef\Required.php", "PHP", -67, 0, 0, 0, 0, 0, 0, 0, -38, -14, -119
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\ChildDef\StrictBlockquote.php", "PHP", -60, 0, 0, 0, 0, 0, 0, 0, -36, -15, -111
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\ChildDef\Table.php", "PHP", -133, 0, 0, 0, 0, 0, 0, 0, -73, -19, -225
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Config.php", "PHP", -523, 0, 0, 0, 0, 0, 0, 0, -344, -54, -921
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\ConfigSchema.php", "PHP", -72, 0, 0, 0, 0, 0, 0, 0, -91, -14, -177
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\ConfigSchema\Builder\ConfigSchema.php", "PHP", -36, 0, 0, 0, 0, 0, 0, 0, -9, -4, -49
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\ConfigSchema\Builder\Xml.php", "PHP", -95, 0, 0, 0, 0, 0, 0, 0, -28, -22, -145
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\ConfigSchema\Exception.php", "PHP", -4, 0, 0, 0, 0, 0, 0, 0, -4, -4, -12
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\ConfigSchema\Interchange.php", "PHP", -18, 0, 0, 0, 0, 0, 0, 0, -23, -7, -48
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\ConfigSchema\InterchangeBuilder.php", "PHP", -146, 0, 0, 0, 0, 0, 0, 0, -53, -28, -227
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\ConfigSchema\Interchange\Directive.php", "PHP", -16, 0, 0, 0, 0, 0, 0, 0, -59, -15, -90
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\ConfigSchema\Interchange\Id.php", "PHP", -25, 0, 0, 0, 0, 0, 0, 0, -25, -9, -59
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\ConfigSchema\Validator.php", "PHP", -149, 0, 0, 0, 0, 0, 0, 0, -77, -23, -249
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\ConfigSchema\ValidatorAtom.php", "PHP", -72, 0, 0, 0, 0, 0, 0, 0, -44, -15, -131
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\ConfigSchema\schema\info.ini", "Ini", 0, 0, 0, 0, 0, 0, 0, -1, -1, -2, -4
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\ContentSets.php", "PHP", -105, 0, 0, 0, 0, 0, 0, 0, -54, -12, -171
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Context.php", "PHP", -51, 0, 0, 0, 0, 0, 0, 0, -36, -9, -96
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\Definition.php", "PHP", -16, 0, 0, 0, 0, 0, 0, 0, -32, -8, -56
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\DefinitionCache.php", "PHP", -46, 0, 0, 0, 0, 0, 0, 0, -70, -14, -130
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\DefinitionCacheFactory.php", "PHP", -60, 0, 0, 0, 0, 0, 0, 0, -37, -10, -107
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\DefinitionCache\Decorator.php", "PHP", -48, 0, 0, 0, 0, 0, 0, 0, -50, -15, -113
"c:\xampp\htdocs\SurgeryAndWound\vendor\ezyang\htmlpurifier\library\HTMLPurifier\DefinitionCache\Decorator\Cleanup.php", "PHP", -41, 0, 0, 0, 0, 0, 0, 0, -30, -8, -79
